variable,year,level
OTHERCPT3,2022,49203
OTHERCPT3,2022,49255
OTHERCPT3,2022,49321
OTHERCPT3,2022,49505
OTHERCPT3,2022,49561
OTHERCPT3,2022,49566
OTHERCPT3,2022,49568
OTHERCPT3,2022,49659
OTHERCPT3,2022,49905
OTHERCPT3,2022,49999
OTHERCPT3,2022,52000
OTHERCPT3,2022,57250
OTHERCPT3,2022,57288
OTHERCPT3,2022,77620
OTHERCPT3,2022,97606
OTHERCPT3,2022,99024
OTHERCPT3,2022,99225
OTHERCPT3,2022,NULL
OTHERCPT3,2023,14301
OTHERCPT3,2023,15734
OTHERCPT3,2023,15777
OTHERCPT3,2023,21501
OTHERCPT3,2023,22901
OTHERCPT3,2023,38724
OTHERCPT3,2023,38900
OTHERCPT3,2023,38999
OTHERCPT3,2023,43281
OTHERCPT3,2023,43774
OTHERCPT3,2023,44050
OTHERCPT3,2023,44120
OTHERCPT3,2023,44139
OTHERCPT3,2023,44160
OTHERCPT3,2023,44187
OTHERCPT3,2023,44238
OTHERCPT3,2023,44314
OTHERCPT3,2023,44626
OTHERCPT3,2023,44640
OTHERCPT3,2023,44700
OTHERCPT3,2023,44979
OTHERCPT3,2023,47380
OTHERCPT3,2023,49000
OTHERCPT3,2023,49203
OTHERCPT3,2023,49204
OTHERCPT3,2023,49594
OTHERCPT3,2023,49596
OTHERCPT3,2023,49623
OTHERCPT3,2023,49905
OTHERCPT3,2023,57250
OTHERCPT3,2023,57260
OTHERCPT3,2023,57285
OTHERCPT3,2023,57288
OTHERCPT3,2023,58900
OTHERCPT3,2023,64727
OTHERCPT3,2023,76705
OTHERCPT3,2023,76872
OTHERCPT3,2023,76940
OTHERCPT3,2023,NULL
OTHERCPT4,2013,11042
OTHERCPT4,2013,11044
OTHERCPT4,2013,11406
OTHERCPT4,2013,11442
OTHERCPT4,2013,11626
OTHERCPT4,2013,15734
OTHERCPT4,2013,19328
OTHERCPT4,2013,19342
OTHERCPT4,2013,30465
OTHERCPT4,2013,31365
OTHERCPT4,2013,31395
OTHERCPT4,2013,36200
OTHERCPT4,2013,37204
OTHERCPT4,2013,37221
OTHERCPT4,2013,38100
OTHERCPT4,2013,39220
OTHERCPT4,2013,44120
OTHERCPT4,2013,47370
OTHERCPT4,2013,47380
OTHERCPT4,2013,49000
OTHERCPT4,2013,49568
OTHERCPT4,2013,60512
OTHERCPT4,2013,61605
OTHERCPT4,2013,67912
OTHERCPT4,2013,69110
OTHERCPT4,2013,75710
OTHERCPT4,2013,75952
OTHERCPT4,2013,75953
OTHERCPT4,2013,75962
OTHERCPT4,2013,NULL
OTHERCPT4,2014,11042
OTHERCPT4,2014,11045
OTHERCPT4,2014,14040
OTHERCPT4,2014,15101
OTHERCPT4,2014,15131
OTHERCPT4,2014,15734
OTHERCPT4,2014,15847
OTHERCPT4,2014,31365
OTHERCPT4,2014,34812
OTHERCPT4,2014,34825
OTHERCPT4,2014,34834
OTHERCPT4,2014,34843
OTHERCPT4,2014,35251
OTHERCPT4,2014,35302
OTHERCPT4,2014,35371
OTHERCPT4,2014,35905
OTHERCPT4,2014,36200
OTHERCPT4,2014,36246
OTHERCPT4,2014,38724
OTHERCPT4,2014,42425
OTHERCPT4,2014,43621
OTHERCPT4,2014,44310
OTHERCPT4,2014,44620
OTHERCPT4,2014,44625
OTHERCPT4,2014,44626
OTHERCPT4,2014,47120
OTHERCPT4,2014,49320
OTHERCPT4,2014,49568
OTHERCPT4,2014,75710
OTHERCPT4,2014,75716
OTHERCPT4,2014,75736
OTHERCPT4,2014,75952
OTHERCPT4,2014,75953
OTHERCPT4,2014,76937
OTHERCPT4,2014,76998
OTHERCPT4,2014,97605
OTHERCPT4,2014,NULL
OTHERCPT4,2015,15734
OTHERCPT4,2015,15832
OTHERCPT4,2015,19303
OTHERCPT4,2015,34804
OTHERCPT4,2015,34812
OTHERCPT4,2015,34825
OTHERCPT4,2015,34847
OTHERCPT4,2015,35371
OTHERCPT4,2015,35471
OTHERCPT4,2015,36200
OTHERCPT4,2015,36245
OTHERCPT4,2015,38724
OTHERCPT4,2015,44120
OTHERCPT4,2015,44620
OTHERCPT4,2015,44700
OTHERCPT4,2015,49020
OTHERCPT4,2015,49568
OTHERCPT4,2015,75625
OTHERCPT4,2015,75710
OTHERCPT4,2015,75952
OTHERCPT4,2015,75953
OTHERCPT4,2015,75978
OTHERCPT4,2015,NULL
OTHERCPT4,2016,11042
OTHERCPT4,2016,11045
OTHERCPT4,2016,15100
OTHERCPT4,2016,15734
OTHERCPT4,2016,19303
OTHERCPT4,2016,19325
OTHERCPT4,2016,19371
OTHERCPT4,2016,28820
OTHERCPT4,2016,34802
OTHERCPT4,2016,34812
OTHERCPT4,2016,34825
OTHERCPT4,2016,34847
OTHERCPT4,2016,36140
OTHERCPT4,2016,36200
OTHERCPT4,2016,36246
OTHERCPT4,2016,37185
OTHERCPT4,2016,37232
OTHERCPT4,2016,38525
OTHERCPT4,2016,38900
OTHERCPT4,2016,44120
OTHERCPT4,2016,44150
OTHERCPT4,2016,44310
OTHERCPT4,2016,46280
OTHERCPT4,2016,49020
OTHERCPT4,2016,49568
OTHERCPT4,2016,49905
OTHERCPT4,2016,51550
OTHERCPT4,2016,52005
OTHERCPT4,2016,75952
OTHERCPT4,2016,76937
OTHERCPT4,2016,NULL
OTHERCPT4,2017,0254T
OTHERCPT4,2017,11008
OTHERCPT4,2017,11044
OTHERCPT4,2017,11643
OTHERCPT4,2017,12034
OTHERCPT4,2017,14060
OTHERCPT4,2017,19303
OTHERCPT4,2017,19316
OTHERCPT4,2017,19342
OTHERCPT4,2017,19350
OTHERCPT4,2017,19370
OTHERCPT4,2017,19380
OTHERCPT4,2017,34203
OTHERCPT4,2017,34825
OTHERCPT4,2017,34834
OTHERCPT4,2017,35256
OTHERCPT4,2017,35355
OTHERCPT4,2017,35372
OTHERCPT4,2017,35701
OTHERCPT4,2017,36200
OTHERCPT4,2017,36245
OTHERCPT4,2017,37211
OTHERCPT4,2017,37221
OTHERCPT4,2017,37236
OTHERCPT4,2017,38525
OTHERCPT4,2017,38724
OTHERCPT4,2017,38900
OTHERCPT4,2017,43611
OTHERCPT4,2017,44130
OTHERCPT4,2017,44139
OTHERCPT4,2017,44187
OTHERCPT4,2017,44207
OTHERCPT4,2017,44213
OTHERCPT4,2017,44310
OTHERCPT4,2017,44346
OTHERCPT4,2017,44625
OTHERCPT4,2017,44650
OTHERCPT4,2017,44700
OTHERCPT4,2017,47100
OTHERCPT4,2017,49000
OTHERCPT4,2017,49568
OTHERCPT4,2017,49905
OTHERCPT4,2017,52332
OTHERCPT4,2017,54100
OTHERCPT4,2017,62141
OTHERCPT4,2017,75710
OTHERCPT4,2017,75952
OTHERCPT4,2017,75953
OTHERCPT4,2017,76937
OTHERCPT4,2017,NULL
OTHERCPT4,2018,11008
OTHERCPT4,2018,11922
OTHERCPT4,2018,14001
OTHERCPT4,2018,14020
OTHERCPT4,2018,15260
OTHERCPT4,2018,15734
OTHERCPT4,2018,15777
OTHERCPT4,2018,15830
OTHERCPT4,2018,19303
OTHERCPT4,2018,19328
OTHERCPT4,2018,19340
OTHERCPT4,2018,34713
OTHERCPT4,2018,34812
OTHERCPT4,2018,34834
OTHERCPT4,2018,35302
OTHERCPT4,2018,35371
OTHERCPT4,2018,37220
OTHERCPT4,2018,37224
OTHERCPT4,2018,37226
OTHERCPT4,2018,37236
OTHERCPT4,2018,37237
OTHERCPT4,2018,37242
OTHERCPT4,2018,37246
OTHERCPT4,2018,38525
OTHERCPT4,2018,38747
OTHERCPT4,2018,38770
OTHERCPT4,2018,44121
OTHERCPT4,2018,44139
OTHERCPT4,2018,44202
OTHERCPT4,2018,44310
OTHERCPT4,2018,44620
OTHERCPT4,2018,44650
OTHERCPT4,2018,44700
OTHERCPT4,2018,45111
OTHERCPT4,2018,45378
OTHERCPT4,2018,49000
OTHERCPT4,2018,49255
OTHERCPT4,2018,49560
OTHERCPT4,2018,49905
OTHERCPT4,2018,75710
OTHERCPT4,2018,75820
OTHERCPT4,2018,NULL
OTHERCPT4,2019,11008
OTHERCPT4,2019,11042
OTHERCPT4,2019,11045
OTHERCPT4,2019,11920
OTHERCPT4,2019,13101
OTHERCPT4,2019,14302
OTHERCPT4,2019,15734
OTHERCPT4,2019,15777
OTHERCPT4,2019,19303
OTHERCPT4,2019,20680
OTHERCPT4,2019,33881
OTHERCPT4,2019,34713
OTHERCPT4,2019,34715
OTHERCPT4,2019,34812
OTHERCPT4,2019,35351
OTHERCPT4,2019,36140
OTHERCPT4,2019,36200
OTHERCPT4,2019,36245
OTHERCPT4,2019,36247
OTHERCPT4,2019,37220
OTHERCPT4,2019,37221
OTHERCPT4,2019,37223
OTHERCPT4,2019,37227
OTHERCPT4,2019,37236
OTHERCPT4,2019,37237
OTHERCPT4,2019,44005
OTHERCPT4,2019,44120
OTHERCPT4,2019,44125
OTHERCPT4,2019,44213
OTHERCPT4,2019,44950
OTHERCPT4,2019,47380
OTHERCPT4,2019,47712
OTHERCPT4,2019,49255
OTHERCPT4,2019,49560
OTHERCPT4,2019,49905
OTHERCPT4,2019,57106
OTHERCPT4,2019,75625
OTHERCPT4,2019,75959
OTHERCPT4,2019,76705
OTHERCPT4,2019,76937
OTHERCPT4,2019,97606
OTHERCPT4,2019,NULL
OTHERCPT4,2020,11008
OTHERCPT4,2020,11042
OTHERCPT4,2020,13102
OTHERCPT4,2020,14301
OTHERCPT4,2020,15240
OTHERCPT4,2020,15734
OTHERCPT4,2020,15777
OTHERCPT4,2020,15847
OTHERCPT4,2020,19303
OTHERCPT4,2020,34709
OTHERCPT4,2020,34713
OTHERCPT4,2020,34715
OTHERCPT4,2020,35302
OTHERCPT4,2020,35331
OTHERCPT4,2020,35361
OTHERCPT4,2020,35371
OTHERCPT4,2020,35372
OTHERCPT4,2020,36140
OTHERCPT4,2020,36200
OTHERCPT4,2020,36245
OTHERCPT4,2020,36247
OTHERCPT4,2020,36248
OTHERCPT4,2020,36252
OTHERCPT4,2020,36260
OTHERCPT4,2020,37220
OTHERCPT4,2020,37221
OTHERCPT4,2020,37223
OTHERCPT4,2020,37224
OTHERCPT4,2020,37226
OTHERCPT4,2020,37236
OTHERCPT4,2020,37237
OTHERCPT4,2020,37252
OTHERCPT4,2020,38525
OTHERCPT4,2020,38724
OTHERCPT4,2020,38747
OTHERCPT4,2020,38900
OTHERCPT4,2020,44120
OTHERCPT4,2020,44121
OTHERCPT4,2020,44139
OTHERCPT4,2020,44187
OTHERCPT4,2020,44202
OTHERCPT4,2020,44227
OTHERCPT4,2020,44700
OTHERCPT4,2020,47100
OTHERCPT4,2020,47380
OTHERCPT4,2020,47600
OTHERCPT4,2020,47785
OTHERCPT4,2020,49000
OTHERCPT4,2020,49203
OTHERCPT4,2020,49255
OTHERCPT4,2020,49320
OTHERCPT4,2020,49561
OTHERCPT4,2020,49565
OTHERCPT4,2020,49568
OTHERCPT4,2020,52332
OTHERCPT4,2020,57260
OTHERCPT4,2020,58542
OTHERCPT4,2020,58720
OTHERCPT4,2020,69120
OTHERCPT4,2020,74300
OTHERCPT4,2020,75736
OTHERCPT4,2020,76705
OTHERCPT4,2020,76937
OTHERCPT4,2020,97606
OTHERCPT4,2020,NULL
OTHERCPT4,2021,11008
OTHERCPT4,2021,11042
OTHERCPT4,2021,11045
OTHERCPT4,2021,11046
OTHERCPT4,2021,14041
OTHERCPT4,2021,14302
OTHERCPT4,2021,15100
OTHERCPT4,2021,15772
OTHERCPT4,2021,15860
OTHERCPT4,2021,19303
OTHERCPT4,2021,19316
OTHERCPT4,2021,19371
OTHERCPT4,2021,28820
OTHERCPT4,2021,34701
OTHERCPT4,2021,34713
OTHERCPT4,2021,35351
OTHERCPT4,2021,35371
OTHERCPT4,2021,35372
OTHERCPT4,2021,35700
OTHERCPT4,2021,36140
OTHERCPT4,2021,36200
OTHERCPT4,2021,36245
OTHERCPT4,2021,36248
OTHERCPT4,2021,36251
OTHERCPT4,2021,36252
OTHERCPT4,2021,36260
OTHERCPT4,2021,37221
OTHERCPT4,2021,37223
OTHERCPT4,2021,37224
OTHERCPT4,2021,37237
OTHERCPT4,2021,38100
OTHERCPT4,2021,38500
OTHERCPT4,2021,38747
OTHERCPT4,2021,44005
OTHERCPT4,2021,44125
OTHERCPT4,2021,44157
OTHERCPT4,2021,44310
OTHERCPT4,2021,44620
OTHERCPT4,2021,44650
OTHERCPT4,2021,44700
OTHERCPT4,2021,44955
OTHERCPT4,2021,45333
OTHERCPT4,2021,47379
OTHERCPT4,2021,47600
OTHERCPT4,2021,49000
OTHERCPT4,2021,49204
OTHERCPT4,2021,49320
OTHERCPT4,2021,49561
OTHERCPT4,2021,49568
OTHERCPT4,2021,49905
OTHERCPT4,2021,57240
OTHERCPT4,2021,57250
OTHERCPT4,2021,57425
OTHERCPT4,2021,58546
OTHERCPT4,2021,64905
OTHERCPT4,2021,75710
OTHERCPT4,2021,75726
OTHERCPT4,2021,76937
OTHERCPT4,2021,NULL
OTHERCPT4,2022,11008
OTHERCPT4,2022,15101
OTHERCPT4,2022,36260
OTHERCPT4,2022,38570
OTHERCPT4,2022,38747
OTHERCPT4,2022,45110
OTHERCPT4,2022,47600
OTHERCPT4,2022,49568
OTHERCPT4,2022,49905
OTHERCPT4,2022,90901
OTHERCPT4,2022,NULL
OTHERCPT4,2023,15734
OTHERCPT4,2023,41130
OTHERCPT4,2023,42426
OTHERCPT4,2023,43771
OTHERCPT4,2023,44121
OTHERCPT4,2023,44139
OTHERCPT4,2023,44650
OTHERCPT4,2023,44700
OTHERCPT4,2023,47380
OTHERCPT4,2023,49203
OTHERCPT4,2023,49594
OTHERCPT4,2023,49596
OTHERCPT4,2023,49618
OTHERCPT4,2023,49622
OTHERCPT4,2023,49905
OTHERCPT4,2023,64905
OTHERCPT4,2023,76705
OTHERCPT4,2023,76940
OTHERCPT4,2023,NULL
OTHERCPT5,2013,NULL
OTHERCPT5,2014,15734
OTHERCPT5,2014,34812
OTHERCPT5,2014,37223
OTHERCPT5,2014,NULL
OTHERCPT5,2015,NULL
OTHERCPT5,2016,34803
OTHERCPT5,2016,34825
OTHERCPT5,2016,37236
OTHERCPT5,2016,44625
OTHERCPT5,2016,74420
OTHERCPT5,2016,NULL
OTHERCPT5,2017,19340
OTHERCPT5,2017,34812
OTHERCPT5,2017,34825
OTHERCPT5,2017,34834
OTHERCPT5,2017,36200
OTHERCPT5,2017,36620
OTHERCPT5,2017,37236
OTHERCPT5,2017,44202
OTHERCPT5,2017,44626
OTHERCPT5,2017,47600
OTHERCPT5,2017,74420
OTHERCPT5,2017,NULL
OTHERCPT5,2018,37221
OTHERCPT5,2018,NULL
OTHERCPT5,2019,49000
OTHERCPT5,2019,NULL
OTHERCPT5,2020,15733
OTHERCPT5,2020,15738
OTHERCPT5,2020,15758
OTHERCPT5,2020,19357
OTHERCPT5,2020,35355
OTHERCPT5,2020,35646
OTHERCPT5,2020,37211
OTHERCPT5,2020,37221
OTHERCPT5,2020,37224
OTHERCPT5,2020,37236
OTHERCPT5,2020,44140
OTHERCPT5,2020,44160
OTHERCPT5,2020,44206
OTHERCPT5,2020,47120
OTHERCPT5,2020,47125
OTHERCPT5,2020,49568
OTHERCPT5,2020,49905
OTHERCPT5,2020,NULL
OTHERCPT5,2021,11042
OTHERCPT5,2021,11043
OTHERCPT5,2021,34701
OTHERCPT5,2021,35371
OTHERCPT5,2021,37221
OTHERCPT5,2021,37236
OTHERCPT5,2021,37246
OTHERCPT5,2021,37252
OTHERCPT5,2021,38747
OTHERCPT5,2021,44140
OTHERCPT5,2021,44213
OTHERCPT5,2021,44700
OTHERCPT5,2021,45400
OTHERCPT5,2021,60545
OTHERCPT5,2021,75630
OTHERCPT5,2021,NULL
OTHERCPT5,2022,10180
OTHERCPT5,2022,36260
OTHERCPT5,2022,38573
OTHERCPT5,2022,38780
OTHERCPT5,2022,97606
OTHERCPT5,2022,NULL
OTHERCPT5,2023,38747
OTHERCPT5,2023,42890
OTHERCPT5,2023,44800
OTHERCPT5,2023,44955
OTHERCPT5,2023,49205
OTHERCPT5,2023,49596
OTHERCPT5,2023,49905
OTHERCPT5,2023,76940
OTHERCPT5,2023,76942
OTHERCPT5,2023,97606
OTHERCPT5,2023,NULL
OTHERCPT6,2013,NULL
OTHERCPT6,2014,NULL
OTHERCPT6,2015,NULL
OTHERCPT6,2016,15734
OTHERCPT6,2016,37236
OTHERCPT6,2016,37237
OTHERCPT6,2016,NULL
OTHERCPT6,2017,34812
OTHERCPT6,2017,36200
OTHERCPT6,2017,37236
OTHERCPT6,2017,37237
OTHERCPT6,2017,49566
OTHERCPT6,2017,NULL
OTHERCPT6,2018,NULL
OTHERCPT6,2019,NULL
OTHERCPT6,2020,35221
OTHERCPT6,2020,37223
OTHERCPT6,2020,37237
OTHERCPT6,2020,47380
OTHERCPT6,2020,76940
OTHERCPT6,2020,NULL
OTHERCPT6,2021,35302
OTHERCPT6,2021,37237
OTHERCPT6,2021,37253
OTHERCPT6,2021,75716
OTHERCPT6,2021,75726
OTHERCPT6,2021,NULL
OTHERCPT6,2022,58957
OTHERCPT6,2022,NULL
OTHERCPT6,2023,49905
OTHERCPT6,2023,NULL
OTHERCPT7,2013,NULL
OTHERCPT7,2014,NULL
OTHERCPT7,2015,NULL
OTHERCPT7,2016,37237
OTHERCPT7,2016,75953
OTHERCPT7,2016,NULL
OTHERCPT7,2017,37236
OTHERCPT7,2017,37237
OTHERCPT7,2017,75953
OTHERCPT7,2017,76937
OTHERCPT7,2017,NULL
OTHERCPT7,2018,NULL
OTHERCPT7,2019,NULL
OTHERCPT7,2020,NULL
OTHERCPT7,2021,37253
OTHERCPT7,2021,76937
OTHERCPT7,2021,NULL
OTHERCPT7,2022,NULL
OTHERCPT7,2023,76705
OTHERCPT7,2023,NULL
OTHERCPT8,2013,NULL
OTHERCPT8,2014,NULL
OTHERCPT8,2015,NULL
OTHERCPT8,2016,75953
OTHERCPT8,2016,NULL
OTHERCPT8,2017,37237
OTHERCPT8,2017,75952
OTHERCPT8,2017,NULL
OTHERCPT8,2018,NULL
OTHERCPT8,2019,NULL
OTHERCPT8,2020,NULL
OTHERCPT8,2021,NULL
OTHERCPT8,2022,NULL
OTHERCPT8,2023,NULL
OTHERCPT9,2013,NULL
OTHERCPT9,2014,NULL
OTHERCPT9,2015,NULL
OTHERCPT9,2016,NULL
OTHERCPT9,2017,75953
OTHERCPT9,2017,76937
OTHERCPT9,2017,NULL
OTHERCPT9,2018,NULL
OTHERCPT9,2019,NULL
OTHERCPT9,2020,NULL
OTHERCPT9,2021,NULL
OTHERCPT9,2022,NULL
OTHERCPT9,2023,NULL
OTHERPROC1,2013,ABLTJ OPN 1/> LVR TUM RF
OTHERPROC1,2013,ADJT TIS TRNSFR/REARRGMT E/N/E/L DFCT 10 SQ CM/<
OTHERPROC1,2013,AMPUTATION METATARSAL W/TOE SINGLE
OTHERPROC1,2013,ANAST INTRAHEPATC DUCTS & GI TRACT
OTHERPROC1,2013,ANAST ROUX-EN-Y INTRAHEPATC BILIARY DUCTS & GI
OTHERPROC1,2013,ANAST ROUX-EN-Y XTRHEPATC BILIARY DUCTS & GI
OTHERPROC1,2013,ANGIOGRAPHY EXTREMITY UNILATERAL RS&I
OTHERPROC1,2013,ANGIOGRAPHY PELVIC SLCTV/SUPRASLCTV RS&I
OTHERPROC1,2013,ANGRPH CATH F-UP STD TCAT OTHER THAN THROMBYLSIS
OTHERPROC1,2013,ANT COLPORRHAPHY CYSTOCELE W/WO RPR URETHROCELE
OTHERPROC1,2013,ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS
OTHERPROC1,2013,BIOPSY LIVER WEDGE
OTHERPROC1,2013,BRACH ART EXPOS DPLMNT AORTIC/ILIAC PROSTH UNI
OTHERPROC1,2013,BREAST RECONSTRUCTION OTHER TECHNIQUE
OTHERPROC1,2013,BRST RCNSTJ IMMT/DLYD W/TISS EXPANDER SBSQ XPNSJ
OTHERPROC1,2013,BSO W/OMENTECTOMY TAH&RAD DEBULKING DISSECTION
OTHERPROC1,2013,BX LVR NDL DONE PURPOSE TM OTH MAJOR PX
OTHERPROC1,2013,BX/EXC LYMPH NODE OPEN DEEP AXILLARY NODE
OTHERPROC1,2013,BYP OTH/THN VEIN AORTOCELIAC AORTOMSN AORTORNL
OTHERPROC1,2013,BYP OTH/THN VEIN FEMORAL-POPLITEAL
OTHERPROC1,2013,CARTILAGE GRAFT NASAL SEPTUM
OTHERPROC1,2013,CERVICAL LYMPHADEC MODIFIED RADICAL NECK DSJ
OTHERPROC1,2013,CESSATION THROMBOLYTIC THRPY W/CATHETER REMOVAL
OTHERPROC1,2013,CHOLECYSTECTOMY
OTHERPROC1,2013,CLOSURE ENTEROSTOMY LG/SMALL INTESTINE
OTHERPROC1,2013,CLOSURE INTESTINAL CUTANEOUS FISTULA
OTHERPROC1,2013,CLSR ENTEROENTERIC/ENTEROCOLIC FSTL
OTHERPROC1,2013,CLSR RECTOVAGINAL FISTULA ABDOMINAL APPROACH
OTHERPROC1,2013,CLSR RECTOVAGINAL FISTULA VAGINAL/TRANSANAL APPR
OTHERPROC1,2013,COLECTOMY PARTIAL W/ANASTOMOSIS
OTHERPROC1,2013,COLECTOMY PRTL W/COLOPROCTOSTOMY
OTHERPROC1,2013,COLONOSCOPY FLX DX W/WO COLLJ SPECIMENS
OTHERPROC1,2013,COLPOPEXY ABDOMINAL APPROACH
OTHERPROC1,2013,COLPOPEXY VAGINAL INTRAPERITONEAL APPROACH
OTHERPROC1,2013,COMBINED ANTEROPOSTERIOR COLPORRHAPHY
OTHERPROC1,2013,CRICOPHARYNGEAL MYOTOMY
OTHERPROC1,2013,CSTC COMPL W/CONTINENT DVRJ OPN NEOBLDR
OTHERPROC1,2013,CYSTO BLADDER W/URETERAL CATHETERIZATION
OTHERPROC1,2013,CYSTOURETHROSCOPY
OTHERPROC1,2013,DCMPRN FASCT LEG ANT&/LAT&PST CMPRT
OTHERPROC1,2013,DEBRIDEMENT BONE MUSCLE &/FASCIA 20 SQ CM/<
OTHERPROC1,2013,DEBRIDEMENT MUSCLE & FASCIA 20 SQ CM/<
OTHERPROC1,2013,DEBRIDEMENT SUBCUTANEOUS TISSUE 20 SQ CM/<
OTHERPROC1,2013,DLYD INSJ BRST PROSTH FLWG MASTOPEXY MAST/RCNSTJ
OTHERPROC1,2013,DRG RETROPERITONEAL ABSCESS OPEN
OTHERPROC1,2013,EMBLC/THRMBC FEMORAL POPLITEAL AORTO-ILIAC ART
OTHERPROC1,2013,EMBLC/THRMBC W/WO CATH RADIAL/ULNAR ART ARM INC
OTHERPROC1,2013,ENTERECTOMY RESCJ SMALL INTESTINE EA RESCJ & ANA
OTHERPROC1,2013,ENTERECTOMY RESCJ SMALL INTESTINE W/ENTEROSTOMY
OTHERPROC1,2013,ENTEROLSS FRING INTSTINAL ADHESION SPX
OTHERPROC1,2013,ENTRC RESCJ SMALL INTESTINE 1 RESCJ & ANAST
OTHERPROC1,2013,ESPHGP CRV APPR W/RPR TRACHEOESOPHGL FSTL
OTHERPROC1,2013,EVASC RPR AAA W/MDLR BFRC PROSTH 1 LIMB
OTHERPROC1,2013,EVASC RPR AAA W/UNIBDY BFRC PROSTH
OTHERPROC1,2013,EVASC RPR INFRARENAL AAA/DISSECTION RS&I
OTHERPROC1,2013,EXC 1/> SMALL/LARGE LESIONS INTESTINE ENTEROTOM
OTHERPROC1,2013,EXC B9 LES MRGN XCP SK TG S/N/H/F/G > 4.0CM
OTHERPROC1,2013,EXC B9 TUM/CST MNDBL XTR-ORAL OSTEOT&PRTL MNDB
OTHERPROC1,2013,EXC ISCHIAL PR ULCER W/OSTC MUSC/MYOQ FLAP/SKIN
OTHERPROC1,2013,EXC LOCAL ULCER/BENIGN TUMOR STOMACH
OTHERPROC1,2013,EXC TUMOR SOFT TISSUE ABDL WALL SUBFASCIAL <5CM
OTHERPROC1,2013,EXC TUMOR SOFT TISSUE ABDOMINAL WALL SUBQ <3CM
OTHERPROC1,2013,EXC TUMOR SOFT TISSUE NECK/ANT THORAX SUBQ <3CM
OTHERPROC1,2013,EXC TUMOR SOFT TISSUE THIGH/KNEE SUBFASC 5 CM/>
OTHERPROC1,2013,EXC URETHRAL DIVERTICULUM SPX FEMALE
OTHERPROC1,2013,EXC/DESTRUCTION OPEN ABDMNL TUMORS 5.1-10.0 CM
OTHERPROC1,2013,EXCISION EXCESSIVE SKIN & SUBQ TISSUE ABDOMEN
OTHERPROC1,2013,EXCISION EXCESSIVE SKIN & SUBQ TISSUE THIGH
OTHERPROC1,2013,EXCISION INFECTED NECK GRAFT
OTHERPROC1,2013,EXCISION LESION TONGUE W/O CLOSURE
OTHERPROC1,2013,EXCISION MALIGNANT LES F/E/E/N/L 1.1-2.0 CM
OTHERPROC1,2013,EXCISION MALIGNANT LESION F/E/E/N/L >4.0 CM
OTHERPROC1,2013,EXCISION MALIGNANT LESION S/N/H/F/G >4.0 CM
OTHERPROC1,2013,EXCISION SINGLE EXTERNAL PAPILLA OR TAG ANUS
OTHERPROC1,2013,EXCISION SKIN ABD INFRAUMBILICAL PANNICULECTOMY
OTHERPROC1,2013,EXCISION TRACHEAL STENOSIS&ANASTOMOSIS CERVICA
OTHERPROC1,2013,EXPL N/FLWD SURG RPR W/WO LYSIS FEMORAL ARTERY
OTHERPROC1,2013,EXPL PO HEMRRG THROMBOSIS/INFCTJ XTR
OTHERPROC1,2013,EXPLORATORY LAPAROTOMY CELIOTOMY W/WO BIOPSY SPX
OTHERPROC1,2013,FASCIA LATA GRAFT INCISION & AREA EXPOSURE
OTHERPROC1,2013,FRMJ DIR/TUBE PEDCL W/WOTR FH/CH/CH/M/N/AX/G/H/F
OTHERPROC1,2013,FTH/GFT FR W/DIR CLSR F/C/C/M/N/AX/G/H/F 20 CM/<
OTHERPROC1,2013,FTH/GFT FREE W/DIRECT CLOSURE N/E/E/L 20 SQ CM/<
OTHERPROC1,2013,GASTRIC INTUBATJ & ASPIRAJ W/PHYS SKILL/LAVAGE
OTHERPROC1,2013,GASTROSTOMY OPN W/O CONSTJ GSTR TUBE SPX
OTHERPROC1,2013,GLOSSECTOMY PRTL W/UNI RADICAL NECK DSJ
OTHERPROC1,2013,GRAFT BONE NASAL/MAXILLARY/MALAR AREAS
OTHERPROC1,2013,GSTRCT PRTL DSTL W/GASTROJEJUNOSTOMY
OTHERPROC1,2013,HEPATECTOMY RESCJ PARTIAL LOBECTOMY
OTHERPROC1,2013,HYSTEROSCOPY BI TUBE OCCLUSION W/PERM IMPLNTS
OTHERPROC1,2013,I&D SOFT TISSUE ABSCESS SUBFASC
OTHERPROC1,2013,ILEOSTOMY/JEJUNOSTOMY NON-TUBE
OTHERPROC1,2013,IMMT INSJ BRST PROSTH FLWG MASTOPEXY MAST/RCNSTJ
OTHERPROC1,2013,IMPLANT MESH OPN HERNIA RPR/DEBRIDEMENT CLOSURE
OTHERPROC1,2013,INCISION & DRAINAGE ABSCESS COMPLICATED/MULTIPLE
OTHERPROC1,2013,INGUINOFEM LMPHADEC SUPFC W/CLOQUETS NODE SPX
OTHERPROC1,2013,INSJ TUNNELED CTR VAD W/SUBQ PORT AGE 5 YR/>
OTHERPROC1,2013,INTRO NEEDLE/INTRACATH AORTIC TRANSLUMBAR
OTHERPROC1,2013,INTRO NEEDLE/INTRACATH EXTREMITY ARTERY
OTHERPROC1,2013,INTRODUCTION CATHETER AORTA
OTHERPROC1,2013,IONM 1 ON 1 IN OR W/ATTENDANCE EACH 15 MINUTES
OTHERPROC1,2013,LAPAROSCOPIC APPENDECTOMY
OTHERPROC1,2013,LAPAROSCOPY COLECTOMY PARTIAL W/ANASTOMOSIS
